part_id,show,part_number,part_brand,subcategory,part_image,family,belt_type,belt_length,pitch,thickness,top_width,ingress_protection,certifications,nema_rating,temperature_rating
6B84192A-F28F-469D-8742-8EB60632A0CF,,62M680087,CARRIER,,,,,,,,,,,,
6BE7101D-09A1-46AD-87D7-2C743B11159D,,20-2048,LUX,V-BELT,,,,,,,,,,,
6BF6B2B7-B0DA-4FEB-84B8-BD7E40D2066F,,B2110005,GOODMAN,V-BELT,,,,,,,,,,,
6BFFACA9-44FF-4455-B9E1-D189A083535A,,B004,HEIL,,,,,,,,,,,,
6C202E42-72F7-4612-8060-864BED78BE45,,20-2041,LUX,V-BELT,,,,,,,,,,,
6C28376E-3505-4C70-A56D-F02F9D12F3EE,,AP48,CARRIER,,,,,,,,,,,,
6CACCC7B-C120-4610-966F-095CCF1E7F03,,88K33,LENNOX,,,,,,,,,,,,
6CB747FB-A856-405B-AA43-B0DB6758EF24,,50HJ484228,CARRIER,,,,,,,,,,,,
6CE4C43B-9847-4DC7-9080-84D6B432F6B4,,71-40438-14,RHEEM,,,,,,,,,,,,
6CE9C123-F747-4384-BB4D-448108FA4B78,,71-17033-56,RHEEM,,,,,,,,,,,,
6CF4D109-BC4B-4165-AF0A-C5DD67B67D44,,92310,REZNOR,,,,,,,,,,,,
6D1ECE56-FFB5-4C68-8698-6369316646C7,,KR29QA056,CARRIER,,,,,,,,,,,,
6D266EB0-467C-410E-8952-4032A7068615,,B-144,,,,,,,,,,,,,
6D304D66-3BF0-4C7D-9C2E-2283048AA097,,543F0901,LENNOX,,,,,,,,,,,,
6D32D561-D3FD-4830-928F-369B4FD95424,,BLTA39,HEIL,,,,,,,,,,,,
6D4885D3-3751-439A-952A-4DA206816EEA,,S1-02804275000,YORK UPG,,,,,,,,,,,,
6D677E09-9D8D-45CB-89D2-D3DA6E05C6F2,,50DK480159,CARRIER,,,,,,,,,,,,
6D695DF2-26D9-494D-8795-D9B8A14E6DF2,,B0000018,TRANE,,,,,,,,,,,,
6D7974C0-4899-4F33-917F-49D65E2DE937,,BLL00022,TRANE,,,,,,,,,,,,
6D9609EF-91D5-4FAB-8C32-987B305EC21A,,P-8-6042,LENNOX,,,,,,,,,,,,
6DA6ADC6-B929-4475-95C3-7788349239E2,,BLL00031,TRANE,,,,,,,,,,,,
6DAAFBD0-D002-4005-9CA2-CD50997E00B1,,1LD0417,YORK UPG,,,,,,,,,,,,
6DBD4E52-BB57-4F65-B38C-7E04D38A28D7,,BLL00030,TRANE,,,,,,,,,,,,
6DEDDFE4-1494-4F64-8E5D-DA0DA97B5BEA,,S1-02810423000,YORK UPG,,,,,,,,,,,,
6E0BE43B-6000-4228-91F8-FA8236898C95,,P463-A75,CARRIER,,,,,,,,,,,,
6E53A088-703D-4C4D-AB1A-038E16ADD3DA,,WW42X19,TRANE,,,,,,,,,,,,
6E69D52D-09CC-4811-9080-C3A8A95FAC8F,,50500,,,,,,,,,,,,,
6E8ACE11-A2FF-4596-8472-B2A7833013A9,,20-2042,LUX,V-BELT,,,,,,,,,,,
6EA909D6-FADF-48B8-82F9-9CB67449CD3E,,S1-02808621000,YORK UPG,,,,,,,,,,,,
6EC89A34-F8E5-44B9-A5C0-409AA02076E4,,71-40438-50,MCQUAY,,,,,,,,,,,,
6ED1DFAA-49F4-485A-9E8B-BC50D6918B48,,71-40438-16,WEATHERKING,,,,,,,,,,,,
6EEC4CF4-8D01-454E-A1D6-5AFAC2802CBA,,FCL099,AMANA,V-BELT,,,,,,,,,,,
6F02A292-E103-48A1-9BB2-2DFD72B6CE63,,01081A008,ARMSTRONG,,,,,,,,,,,,
6F2EF31F-F27A-4295-A445-A36DE780F460,,KR29QA053,CARRIER,,,,,,,,,,,,
6F35DBEA-054F-44CF-B59F-1AE8C6F481F6,,T4-39,LENNOX,,,,,,,,,,,,
6F3A25EA-A46F-4D2A-8D88-80EFFF7FA646,,20-2043,LUX,V-BELT,,,,,,,,,,,
6F69EE47-1F4D-4DCE-B5EA-5B5D33BA35B9,,KR29QA095,CARRIER,,,,,,,,,,,,
6FB91342-51D1-4A01-BA8B-DE2FC274E4E2,,B0204520,DUCANE,,,,,,,,,,,,
6FC96F4B-8D60-4751-AC75-29BFC4697B58,,71-17033-49,RUUD,,,,,,,,,,,,
6FCCC159-4EA0-4E98-9461-8318B13B5AF3,,P464-3VX450,CARRIER,,,,,,,,,,,,
6FDE332D-8443-4C64-99F3-03B219D355EF,,B0000045,TRANE,,,,,,,,,,,,
7022C4C5-4B57-4DB6-AF49-CD092FE585C9,,P464-5VX1250,CARRIER,,,,,,,,,,,,
7034DA24-DBCF-40BA-89FE-8808160473AE,,R1000098,AMANA,V-BELT,,,,,,,,,,,
704C72B8-065E-484C-B09A-D0F46A0730B5,,B204628,YORK UPG,,,,,,,,,,,,
705C1AF3-374D-4BAD-A704-55EDBED34BD0,,71-17033-39,RHEEM,,,,,,,,,,,,
70711EF7-E75E-4359-B3F5-965BD24688BF,,5070-023,BARD,,,,,,,,,,,,
707DE64D-1D32-47E7-936A-757342DC683E,,92226,REZNOR,,,,,,,,,,,,
708BC4DB-E2E9-40E1-953E-D8F3E0EFE596,,1690332,COMFORT,,,,,,,,,,,,
708DA404-626D-4CDD-B437-8B6A30CDE39F,,P-8-5045,LENNOX,,,,,,,,,,,,
708ED6FD-BF5E-43E2-964B-B530D7A09086,,P463-A44,CARRIER,,,,,,,,,,,,
7091E079-0096-4D98-9E88-9CCF3F17C0AA,,71-17033-48,RHEEM,,,,,,,,,,,,
70A7F252-D610-47AC-9BD1-1DFF6EED3B9F,,B0000053,TRANE,,,,,,,,,,,,
70AAC9D5-8AF7-47B2-A0B2-106C0FE63FF3,,BLL00361,TRANE,,,,,,,,,,,,
70CBC520-4C18-4D5B-B42F-42AF5ED6C123,,P464-5VX1060,CARRIER,,,,,,,,,,,,
70FAE789-B5C4-43B0-A960-B9BB205CC106,,16143,,,,,,,,,,,,,
7114B95A-09CB-462C-B2A9-307E5169E53A,,KR20QA057,CARRIER,,,,,,,,,,,,
712C2FEF-0F12-4D2F-981F-55AB6A4A1130,,B-207,,,,,,,,,,,,,
71A691D5-A6AD-4D37-B66E-0001B9EC6D5B,,71-17033-44,RHEEM,,,,,,,,,,,,
71C193B8-6695-475D-A0AF-C1375898B58C,,KR20AB100,CARRIER,,,,,,,,,,,,
71D39B25-029A-4F2A-8FB8-D5F62FAE0F52,,340112,THERMO PRIDE,,,,,,,,,,,,
71D45BD4-8FB6-48B5-AD9A-AF041442E2FF,,71-17033-53,RHEEM,,,,,,,,,,,,
71EAF05A-4EAA-4ADB-ABC6-DB9492892418,,31K98,ALLIED,,,,,,,,,,,,
72696342-565A-4417-A5E6-349880EED260,,KR29QA065,CARRIER,,,,,,,,,,,,
727E6CDB-5525-4C3E-A4E8-AF90A8B0B77E,,P463-A41,BRYANT,,,,,,,,,,,,
728846C4-1BEE-49DA-A93B-AD5B4CC504D4,,P464-5VX650,CARRIER,,,,,,,,,,,,
72B0D12B-7808-4BD0-9D55-80F56E0742BF,,KR30AE036,CARRIER,,,,,,,,,,,,
72F13FD3-E629-4700-BF6B-755386CEB7A6,,4520,,,,,,,,,,,,,
72F1AB77-E58B-4D7B-965B-DD3D564D281C,,R0115301,AMANA,V-BELT,,,,,,,,,,,
73259556-D1CA-453A-B5F7-F5224FE3AD10,,KR20AX051,CARRIER,,,,,,,,,,,,
73299EAB-B45B-45A3-AD85-004FFF642D1A,,P463-BX44,CARRIER,,,,,,,,,,,,
7330083D-D547-485B-8F0C-452514F7EB19,,80839,REZNOR,,,,,,,,,,,,
73483C27-72D1-44AA-9147-AE0AAD381ECD,,92274,REZNOR,,,,,,,,,,,,
73782495-1057-4E65-92F4-7874E2BB17AA,,KR29BF077,CARRIER,,,,,,,,,,,,
73C5F67E-FECA-4E23-9049-8C4BCC340510,,KR29BF1125,CARRIER,,,,,,,,,,,,
73DD94C7-CFF9-447D-9FB3-7698499CE1BA,,S1-02811747000,YORK UPG,,,,,,,,,,,,
73FD28D2-0754-4D28-B3B7-5A2C8242DC20,,01081A020,ARMSTRONG,,,,,,,,,,,,
741B749D-D973-4D51-98E3-BE5234B9F9E2,,P-8-8094,ALLIED,,,,,,,,,,,,
74373841-8D27-4F54-8425-9AAD82BE21A1,,KR29QA084,CARRIER,,,,,,,,,,,,
7470AAA6-5ECC-4DF8-894E-57FCF7DFECB5,,S1-02809996000,YORK UPG,,,,,,,,,,,,
7485C6D8-CC61-4E7A-B19A-D4299098F557,,B-100,,,,,,,,,,,,,
74882695-EC0E-4730-BADE-B372F1273565,,P-8-4387,LENNOX,,,,,,,,,,,,
74C96B98-464E-4EEB-A3BF-47094C7EE7DE,,50DK480401,CARRIER,,,,,,,,,,,,
74CEA830-C607-4A92-BA4C-6461DAF778A5,,KR30AE048,CARRIER,,,,,,,,,,,,
74FAB79F-5050-4B21-8A8E-8EE3C045B6B6,,KR29AF084,CARRIER,,,,,,,,,,,,
751814D8-36C6-4A7A-A282-75E359E42FCD,,B-128,,,,,,,,,,,,,
75235602-E558-4126-91C3-90BB1DE55ED8,,48NG680179,CARRIER,,,,,,,,,,,,
75405A9E-5FCF-4A3C-8988-1E41AEE1FCF4,,1065684,HEIL,,,,,,,,,,,,
75AC6A6D-8EF1-4971-9AE6-20BDC953CCE9,,50HJ484227,CARRIER,,,,,,,,,,,,
75D303FC-7578-4BFC-8FD4-D209FC212A07,,5501-5504,WEATHERKING,,,,,,,,,,,,
75FFA9C7-D421-4DA1-94C9-4AB397FA4F85,,92240,REZNOR,,,,,,,,,,,,
7611A739-1421-4F00-9863-DB79810CE108,,809-222,INDUSTRIAL COMBUSTION,,,,,,,,,,,,
761CBF78-06F8-4117-920C-29B61D897818,,50DK480159,BRYANT,,,,,,,,,,,,
7621085B-16D9-4021-BFA8-08533E0275B1,,00107A027,ARMSTRONG,,,,,,,,,,,,
7659AC22-EC96-4C6A-8165-F2B04B36BDA5,,S1-02812422700,YORK UPG,,,,,,,,,,,,
765CA703-E3F2-4E58-8194-0FA5AF7EB299,,62M680074,CARRIER,,,,,,,,,,,,
76720EF0-A26B-4F28-8100-A6CEBACDA551,,49K38,ALLIED,,,,,,,,,,,,
76B9603D-E5D5-491D-A463-8DE1987235DA,,5-3-191,PHOENIX MANUFACTURING INC,,,,,,,,,,,,
76B97364-6BC5-4542-9CEB-2E1BBC515941,,BX112,CARRIER,,,,,,,,,,,,
76C21044-3EA1-450C-AED3-F0B46A395AED,,P463-B42,CARRIER,,,,,,,,,,,,
76C98E7D-6DF6-404E-94EE-E5DDB830F954,,B0000227,TRANE,,,,,,,,,,,,
76D2DFAA-CB55-48C8-AC98-956A3C5F8B4A,,B0000478,TRANE,,,,,,,,,,,,
76D3D369-9B69-4D0F-8EB1-3108B7A5325A,,71-17029-01,RHEEM,,,,,,,,,,,,
76D53C83-50E4-4E32-B8F5-B71F0B6409BB,,P463-A35,CARRIER,,,,,,,,,,,,
7798F15A-A9BE-40F6-AB5F-BF7E36110231,,T4-3,LENNOX,,,,,,,,,,,,
77F3542C-8BB4-4F36-B815-74FEF76887E9,,2102014,COMFORT,,,,,,,,,,,,
7837A13D-BD25-44C9-9ADA-0CDD80F5A09B,,P464-3V1180,CARRIER,,,,,,,,,,,,
784C8BC5-C4C4-4692-8DD3-BB5E61823AF6,,WW42X26,TRANE,,,,,,,,,,,,
78DBE3D9-8EF8-4177-8295-BAA9373490F9,,B2110003,GOODMAN,V-BELT,,,,,,,,,,,
78E89689-B925-4EEF-A409-61DA13DBE1C7,,582004,ESSICK,,,,,,,,,,,,
78EAE51E-F539-474C-ACD8-4B68B4823630,,P464-3VX710,CARRIER,,,,,,,,,,,,
79134994-64A5-4B72-8313-6520D1DA9B01,,P463-B37,CARRIER,,,,,,,,,,,,
79571390-AF76-47D0-8910-FD6134EE5CA8,,RMA-7-55,RHEEM,,,,,,,,,,,,
795CB200-D3D7-4E0A-B2D2-B832BDBAFA32,,B-166,,,,,,,,,,,,,
799A9235-230B-4CC0-9A58-752EA6F0BC51,,62M680187,CARRIER,,,,,,,,,,,,
79C1B46E-A0B5-4175-833C-0102A42F6DEB,,B0000355,TRANE,,,,,,,,,,,,
79F8A270-9270-4D20-BC5F-85C09488D66A,,71-40438-23,HEIL,,,,,,,,,,,,
7A0D8CFA-A991-4E0B-AF50-70F12175DE7C,,1083107,HEIL,,,,,,,,,,,,
7A12B106-77C6-4BEF-A2C2-58FDA81FEA0A,,BLL00001,TRANE,,,,,,,,,,,,
7A3BB613-AF90-43B9-A7ED-E6CC5AB7673E,,53J95,LENNOX,,,,,,,,,,,,
7A5CD445-E8AB-4B04-B077-00C9F7947652,,5601-5533,RHEEM,,,,,,,,,,,,
7A9BF6BB-6D5F-40A1-86E3-13118077C67E,,5-3-18,PHOENIX MANUFACTURING INC,,,,,,,,,,,,
7AA3BA3F-0B07-46C3-BC1B-881B0AA93BFF,,B0000373,TRANE,,,,,,,,,,,,
7AD52C2E-B3F4-40CD-9B31-35B6EF1CF778,,1LD0416A,YORK UPG,,,,,,,,,,,,
7AD92EB4-1B21-4BC3-A416-1A4CEA49C181,,P-8-7672,LENNOX,,,,,,,,,,,,
7AF31123-C5BB-46BA-AFD2-E7F1088D4F83,,50HJ484257,CARRIER,,,,,,,,,,,,
7AF74C9F-61D6-4E7E-ACDF-E85C92E831A9,,92414,REZNOR,,,,,,,,,,,,
7B1242AA-C24B-4F5A-8DF2-2367DDD0FF76,,57A77,ALLIED,,,,,,,,,,,,
7B3630C3-64EA-4062-BF50-D7FAD82E9DE5,,62M680091,CARRIER,,,,,,,,,,,,
7B3A6506-B1B1-4A3B-A2E3-F807A4195A6B,,P463-B34,CARRIER,,,,,,,,,,,,
7B3B0122-386D-4B01-9EB8-4FDB7716952D,,KR29QA083,CARRIER,,,,,,,,,,,,
7B64C0AF-EC96-4D26-9776-7DFE35D4B0F5,,92241,REZNOR,,,,,,,,,,,,
7B6F09DA-9871-4384-9C5B-21B40BF98A4D,,50DK480131,BRYANT,,,,,,,,,,,,
7B982384-3637-4850-B140-F0965F2DC771,,71-40438-23,MCQUAY,,,,,,,,,,,,
7B9D4B5A-4F1B-474F-8A94-B218B5030372,,P463-A39,CARRIER,,,,,,,,,,,,
7BCA304E-22B9-46A7-AD3D-3BD9407ECBA5,,15Y07,CARRIER,,,,,,,,,,,,
7C0BB0A1-74A6-4149-B7F4-80EE46F98EB5,,P463-A28,CARRIER,,,,,,,,,,,,
7C5F2B90-6D2B-4608-8976-7BF9951ED7A0,,S1-02812085000,YORK UPG,,,,,,,,,,,,
7C80C98C-74AC-4F72-BE3E-4D60E6F77B99,,71-17033-54,RHEEM,,,,,,,,,,,,
7C82ADCF-7156-41B7-9A82-2FC0D26BAECD,,S1-02638075027,YORK UPG,,,,,,,,,,,,
7CF85DDD-C578-409F-B075-48A0673DF8D9,,92409,REZNOR,,,,,,,,,,,,
7CFB3B4E-84D1-4CF8-8C48-D60BE5CB9931,,P-8-3457,LENNOX,,,,,,,,,,,,
7CFD9892-36BB-4CC4-94CB-8BA858B9265D,,S1-02808153000,YORK UPG,,,,,,,,,,,,
7D169507-A74F-4145-8991-03CCD74B75E1,,B-143,,,,,,,,,,,,,
7D38F48B-C0D4-4F3D-AD63-40D9E06B388F,,92317,REZNOR,,,,,,,,,,,,
7D5019D6-E824-4272-9BC9-C6961ACB6C90,,00107A032,ARMSTRONG,,,,,,,,,,,,
7D611D8D-1280-413C-B126-23F00C1AF4CB,,WW42X1,TRANE,,,,,,,,,,,,
7DAE5B81-CF7A-4FAC-9B81-F2BFD9DABF07,,KR20AA049,CARRIER,,,,,,,,,,,,
7DB378D8-1253-49B9-8677-C4B398432B36,,S1-02812017000,YORK UPG,,,,,,,,,,,,
7DE36587-6BC9-4117-A737-BA228B60D465,,P464-5VX590,CARRIER,,,,,,,,,,,,
7E03EE27-1F78-47F8-B604-995641008C6A,,S1-02806886000,YORK UPG,,,,,,,,,,,,
7E101532-8514-407C-989C-1D824B21308B,,5601-5534,RHEEM,,,,,,,,,,,,
7E3A113B-0345-4791-A23B-AB37BE23A6EC,,P465-4L550,CARRIER,,,,,,,,,,,,
7E3BA665-19FE-4A9C-813E-DE5DE5EC8FDE,,WW42X40,TRANE,,,,,,,,,,,,
7E435D80-D9F3-42FB-A36A-2589432B4DB7,,B-181,,,,,,,,,,,,,
7E559BA1-28DD-49D4-A528-1118942A2FCF,,PR-250,LENNOX,,,,,,,,,,,,
7E669E5F-7D31-4B48-AC2C-1CB4DAFA60D9,,B-236,,,,,,,,,,,,,
7E74D3E2-7DC1-4E72-8CE9-360DA6DA5A0C,,50DK480481,CARRIER,,,,,,,,,,,,
7E8FB4BB-9A8F-4DE6-AF99-217F219FC6F5,,STD304400,HEIL,,,,,,,,,,,,
7F0995B4-FA26-47E5-B739-69817376D168,,KR29QA066,CARRIER,,,,,,,,,,,,
7F102DC9-8312-4903-9742-2C43B6330D7A,,71-17033-48,HEIL,,,,,,,,,,,,
7F251EA4-C06D-46DF-9DC8-963DD24B95E5,,110215,MARQUIS,,,,,,,,,,,,
7F2BE9F4-B494-43FF-912C-4BC59DFAED27,,801-4L440,CARRIER,,,,,,,,,,,,
7F2D0A8B-7482-47C8-87C0-08C2F0CC7275,,1170562,HEIL,,,,,,,,,,,,
7F5BD234-0268-4408-83FD-4BA2022C124F,,5H59828-51,MODINE,,,,,,,,,,,,
7F60FA0E-48F4-40AD-A671-E4F440D9605F,,71-41764-05,RHEEM,,,,,,,,,,,,
7F61828A-9BFA-4725-B10A-7382C17F4A3E,,P463-A41,CARRIER,,,,,,,,,,,,
7F947DDD-BAF2-43CA-913E-902CBEB6D229,,2102013,COMFORT,,,,,,,,,,,,
7FA82979-F548-4852-8675-F2B951D7EA14,,39H95,ALLIED,,,,,,,,,,,,
801E2D9E-9F97-4E36-80C6-B66162034494,,B-105,,,,,,,,,,,,,
8037A637-7B73-4668-8078-13A954C41006,,B-185,,,,,,,,,,,,,
803D951B-B730-45BB-930C-5820EBE334C3,,P463-AX56,CARRIER,,,,,,,,,,,,
8044A7D7-1855-440C-BCA7-774668DBBD5C,,KR29BF062,CARRIER,,,,,,,,,,,,
805D7451-EDC0-4F8E-A720-C207A23A2D5F,,KR29QA103,CARRIER,,,,,,,,,,,,
809FB9E2-0EA1-4730-BD0F-6FB32CA2E0A6,,B-28,,,,,,,,,,,,,
80DD718B-9D32-4A87-A0DD-E6856ED2CC0F,,50DK480394,CARRIER,,,,,,,,,,,,
81169B98-9579-4FF7-8CDC-A0BB9F7830AD,,10960,WHIRLPOOL,,,,,,,,,,,,
81208051-4B1A-48C4-AF27-2E0EDB5A28EF,,2100170,HEIL,,,,,,,,,,,,
8136423C-679D-40AC-A49D-A67A2B7BA142,,71-40235-44,RHEEM,,,,,,,,,,,,
81445E86-D820-45EC-9940-49ED091946BA,,C5252406,AMANA,V-BELT,,,,,,,,,,,
81540898-53A6-44A1-9412-36C3619C10BA,,69515000,BROAN-NUTONE,,,,,,,,,,,,
8154CC64-E132-484C-8D67-CAF13064DDAD,,P465-4L410,CARRIER,,,,,,,,,,,,
81794525-FB7B-4CE4-9F7D-AF31D6D92652,,S1-02807331700,YORK UPG,,,,,,,,,,,,
81C73F88-48B4-450E-9048-9DCB3F9E7436,,B0000183,TRANE,,,,,,,,,,,,
81FF44A2-2ED1-460D-B3EF-50892A7FB0DB,,20-2049,AMANA,V-BELT,,,,,,,,,,,
82C01274-A370-46EE-AD2C-EB60ADB75D03,,B21100,GOODMAN,V-BELT,,,,,,,,,,,
82CAD99D-765F-4132-B3A0-B256F8715E87,,P465-4L530,CARRIER,,,,,,,,,,,,
83047018-7D8A-43CD-8076-2D6272B9A77B,,B-117,,,,,,,,,,,,,
833D7AF8-1E14-4CE1-85CE-89A2BCB7509B,,5H59828A49,MODINE,,,,,,,,,,,,
8345063D-58CA-4D18-ABB0-E4540EF24B80,,22C60,ALLIED,,,,,,,,,,,,
8348B5EE-3C91-46FD-9A59-B99BBAAE59E7,,113805,GE,,,,,,,,,,,,
8366AAC8-B344-4D43-B6FF-8F75D7E3A490,,KR30AE031,CARRIER,,,,,,,,,,,,
837E6A3D-2665-4447-B721-D6C126D8CCDA,,65070D02,CARRIER,,,,,,,,,,,,
837EE6C5-91AE-4384-87DB-B2BA691EBE1F,,P463-A46,CARRIER,,,,,,,,,,,,
8382D4A5-6CD7-419D-A776-24A1E2468008,,S1-02807331000,YORK UPG,,,,,,,,,,,,
83A935FB-DD53-4CC9-A18D-0E450ED616EC,,P462-4L360,CARRIER,,,,,,,,,,,,
83C2A549-62E0-4194-8444-459F1E35C25E,,2101340,HEIL,,,,,,,,,,,,
83D155E7-1824-476C-8BA7-910842FC076E,,71-40235-38,RHEEM,,,,,,,,,,,,
83ORSDXYC7MMI5LLB2GXXTYTQEQ7ONUY203T,,669756,NORDYNE,,,,,,,,,,,,
840489A2-A019-4E96-A7C0-6775FAB91C38,,S1-02804605000,YORK UPG,,,,,,,,,,,,
84501EBE-6E53-44C1-A651-7D351964291F,,B-101,,,,,,,,,,,,,
8480E5B4-98D9-48BE-AFE5-2F6CD3B2223B,,4L480,CARRIER,,,,,,,,,,,,
84CE8024-F2BB-45C3-9554-D14CD0D62C48,,B0000018,CUMBERLAND,,,,,,,,,,,,
84D02319-B1FE-4A28-A64C-EA25AD107F9B,,WV42X2,TRANE,,,,,,,,,,,,
84DE7BFF-F597-440F-9662-3664B82CDAF0,,KR29BF116,CARRIER,,,,,,,,,,,,
84F7A7D0-D29C-4D5E-ABC3-CC1C81EC9FD9,,5070-030,BARD,,,,,,,,,,,,
850B7E27-39A8-49FB-A77B-4ED1E09D57ED,,71-40235-48,MCQUAY,,,,,,,,,,,,
851E851F-1119-4456-AF52-571D31AF9E27,,B-178,,,,,,,,,,,,,
85409A46-6431-42D8-932C-02EE4FEE52A8,,KR29BF090,CARRIER,,,,,,,,,,,,
854EE2E1-5C6A-4650-AB60-12A98DECE061,,5601-30,WEATHERKING,,,,,,,,,,,,
8558EBE2-B728-4831-B59E-B3A57FF2E547,,92229,REZNOR,,,,,,,,,,,,
856DAEF1-0BA2-47AB-8BE3-3A46098901E7,,B0000072,TRANE,,,,,,,,,,,,
860AC512-28EE-4B44-8288-7CB645B23F89,,WW42X23,TRANE,,,,,,,,,,,,
8612BD9E-FC54-4B8E-BA04-4D275DB1BAFD,,B7,,,,,,,,,,,,,
8639D7DE-9A13-49A5-A6EF-BE78BB9D1491,,B2110007,GOODMAN,V-BELT,,,,,,,,,,,
863B8F10-1ECC-453A-B940-88F7615B5B3E,,B-193,,,,,,,,,,,,,
865C5B10-922A-4C21-8491-30A9E768AF06,,B2110009,GOODMAN,V-BELT,,,,,,,,,,,
868B9446-E5F9-4176-84F7-316FC33DDBF2,,P463-B96,CARRIER,,,,,,,,,,,,
8690F045-2691-41AA-9850-DA50649CAFDC,,P-8-1208,LENNOX,,,,,,,,,,,,
86986B66-E91D-48ED-AA6A-6170E064884D,,8733908368,BOSCH,,,,,,,,,,,,
86B36790-0A68-400B-80B7-918A9ADA52D5,,1170557,HEIL,,,,,,,,,,,,
86BF01F5-FD0E-4677-9734-D07AE744F2BE,,P462-4L620,CARRIER,,,,,,,,,,,,
86EBD1D8-5A9F-4C65-BB41-F50F3F68F2EC,,P463-A43,CARRIER,,,,,,,,,,,,
86EBF5AA-BD30-463B-99E1-0531CBDFDC87,,71-40438-36,RHEEM,,,,,,,,,,,,
8727B296-BC00-42C6-9DC1-BAB3BB4B67BF,,KR29QA140,CARRIER,,,,,,,,,,,,
876A228E-4F62-439B-ACF5-E8C78EA79926,,R1000012,AMANA,V-BELT,,,,,,,,,,,
87959E3B-B775-4E3E-8F0A-B2ADD781692B,,5VX1080,CARRIER,,,,,,,,,,,,
87A8C801-4A49-4706-AF1B-E453F9E399D1,,P463-BX38,CARRIER,,,,,,,,,,,,
87C71003-5BA3-4498-84B9-0901D4B35328,,2101360,COMFORT,,,,,,,,,,,,
87DACB3B-D9D7-4BB8-AB70-C1B7E12E1487,,S1-02810382000,YORK UPG,,,,,,,,,,,,
87E06C09-6ED4-47C5-811C-29365A02FA90,,WW42X42,TRANE,,,,,,,,,,,,
8828A2DA-051A-4363-B295-D133BA3C2EA9,,KR29BF035,CARRIER,,,,,,,,,,,,
8855A698-26D7-41D9-B24F-D234E1BA62D7,,8101-5635,WEATHERKING,,,,,,,,,,,,
885FA90D-49BE-4A8A-971E-ABC6F60CD555,,P-8-3859,LENNOX,,,,,,,,,,,,
886E7C04-5F8B-4630-ACFB-503D9918A011,,KR29BF065,CARRIER,,,,,,,,,,,,
8882F2AA-6DE3-4AC7-A3CA-D4B48034A3DC,,P463-A78,CARRIER,,,,,,,,,,,,
889C033A-DD40-461C-94A3-525D17292DA6,,B0000020,TRANE,,,,,,,,,,,,
88D28ED2-40C0-430E-8600-FD10AD761766,,P-8-6657,LENNOX,,,,,,,,,,,,
88F8930C-DC44-4E46-BA8B-85401E6EB22B,,114104,REZNOR,,,,,,,,,,,,
892DFD70-2B28-4B02-AE2D-3F5E1AD9EE76,,WW42X43,TRANE,,,,,,,,,,,,
894BE589-9E36-4855-B43B-0DCAE07694E0,,79J28,LENNOX,,,,,,,,,,,,
89824255-5B73-4876-9016-67FA46206325,,170927031,HEIL,,,,,,,,,,,,
89A355E2-0EB4-471C-93DC-CC25274E537B,,R1000016,AMANA,V-BELT,,,,,,,,,,,
89ACAE5A-85AA-455F-8028-C9EAC151D146,,2101370,COMFORT,,,,,,,,,,,,
89C272BC-7060-440B-BBD9-4B1651617FE7,,50470,REZNOR,,,,,,,,,,,,
89CE8890-8C56-41BF-8309-08D172C63CA4,,KR20BA088,CARRIER,,,,,,,,,,,,
89D5F62C-7B4A-4B30-A344-C8D877DE2A01,,S1-02638075013,YORK UPG,,,,,,,,,,,,
89EBD38F-7A47-40E0-BB11-5B3900BBAF57,,B-225,,,,,,,,,,,,,
89F9CC79-811F-4864-96CA-B0B21A2F2042,,25P06,LENNOX,,,,,,,,,,,,
8A43861C-7FE8-4A29-AFFD-45D921F757B7,,S1-02805495000,YORK UPG,,,,,,,,,,,,
8A577407-7DF1-43F0-A324-3FCFF08F93E4,,P463-B49,CARRIER,,,,,,,,,,,,
8A7C601D-7EAD-4160-813C-8CC2271080B4,,S1-02806095900,YORK UPG,,,,,,,,,,,,
8AE59B0A-FCE1-4C43-B02D-E89CC91CAD95,,71-17033-48,RUUD,,,,,,,,,,,,
8B16463F-005C-42EE-B2B2-182BDC7E1488,,0164L00000,DAIKIN,,,,,,,,,,,,
8B3503FE-A9B2-4C11-A605-D9E8A60E0A20,,5601-5513,WEATHERKING,,,,,,,,,,,,
8B6F7812-2BFF-461E-949A-FB15822DF623,,71-40432-39,RHEEM,,,,,,,,,,,,
8B87B8B1-143F-4A1D-B704-4CE25A08779A,,B0000281,TRANE,,,,,,,,,,,,
8B8EFCED-0BE4-4FBB-B7EC-B658D70BAA96,,802-B42,CARRIER,,,,,,,,,,,,
8BC89D41-AF91-4159-B8D9-EF4FD64A3D4F,,KR60AC051,CARRIER,,,,,,,,,,,,
8BD34AC0-A250-4BEE-B7AB-30C32758176F,,B0000047,TRANE,,,,,,,,,,,,
8BE2CACE-1C3E-4B84-AD17-9993848556CA,,43F97,LENNOX,,,,,,,,,,,,
8BFB29E6-6EDE-4D0A-9837-1FA9C864FEA7,,KR29AF056,CARRIER,,,,,,,,,,,,
8C0D490F-EA27-4E95-AFA2-527517DA8AC2,,71-17033-55,RHEEM,,,,,,,,,,,,
8C44A0F8-8B20-48CB-99B1-ACF9495FF6F2,,1175710,HEIL,,,,,,,,,,,,
8C94C42D-7092-43F2-BE6C-D014245FCA6E,,KR60AC055,CARRIER,,,,,,,,,,,,
